table,row_locator,source_logical_locator,ownership,action,confidence,physical_locator_used,permission_name,permission_policy_basis
role_permissions,"{""id"": 13436}","{""id"": 13436}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13437}","{""id"": 13437}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13438}","{""id"": 13438}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13439}","{""id"": 13439}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13440}","{""id"": 13440}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13441}","{""id"": 13441}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13442}","{""id"": 13442}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13443}","{""id"": 13443}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13444}","{""id"": 13444}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13445}","{""id"": 13445}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13446}","{""id"": 13446}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13447}","{""id"": 13447}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13448}","{""id"": 13448}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13449}","{""id"": 13449}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13450}","{""id"": 13450}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13451}","{""id"": 13451}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13452}","{""id"": 13452}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13453}","{""id"": 13453}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13454}","{""id"": 13454}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13455}","{""id"": 13455}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13456}","{""id"": 13456}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13457}","{""id"": 13457}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13458}","{""id"": 13458}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13459}","{""id"": 13459}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13460}","{""id"": 13460}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13461}","{""id"": 13461}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13462}","{""id"": 13462}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13463}","{""id"": 13463}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13464}","{""id"": 13464}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13465}","{""id"": 13465}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13466}","{""id"": 13466}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13467}","{""id"": 13467}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13468}","{""id"": 13468}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13469}","{""id"": 13469}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13470}","{""id"": 13470}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13471}","{""id"": 13471}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13472}","{""id"": 13472}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13473}","{""id"": 13473}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13474}","{""id"": 13474}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13475}","{""id"": 13475}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13476}","{""id"": 13476}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13477}","{""id"": 13477}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13478}","{""id"": 13478}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13479}","{""id"": 13479}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13480}","{""id"": 13480}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13481}","{""id"": 13481}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13482}","{""id"": 13482}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13483}","{""id"": 13483}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13484}","{""id"": 13484}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13485}","{""id"": 13485}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13486}","{""id"": 13486}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13487}","{""id"": 13487}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13488}","{""id"": 13488}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13489}","{""id"": 13489}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13490}","{""id"": 13490}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13491}","{""id"": 13491}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13492}","{""id"": 13492}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13493}","{""id"": 13493}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13494}","{""id"": 13494}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13495}","{""id"": 13495}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13496}","{""id"": 13496}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13497}","{""id"": 13497}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13498}","{""id"": 13498}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13499}","{""id"": 13499}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13500}","{""id"": 13500}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13501}","{""id"": 13501}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13502}","{""id"": 13502}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13503}","{""id"": 13503}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13504}","{""id"": 13504}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13505}","{""id"": 13505}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13506}","{""id"": 13506}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13507}","{""id"": 13507}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13508}","{""id"": 13508}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13509}","{""id"": 13509}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13510}","{""id"": 13510}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13511}","{""id"": 13511}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13512}","{""id"": 13512}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13513}","{""id"": 13513}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13514}","{""id"": 13514}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13515}","{""id"": 13515}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13516}","{""id"": 13516}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13517}","{""id"": 13517}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13518}","{""id"": 13518}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13519}","{""id"": 13519}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13520}","{""id"": 13520}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13521}","{""id"": 13521}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13522}","{""id"": 13522}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13523}","{""id"": 13523}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13524}","{""id"": 13524}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13525}","{""id"": 13525}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13526}","{""id"": 13526}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13527}","{""id"": 13527}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13528}","{""id"": 13528}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13529}","{""id"": 13529}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13530}","{""id"": 13530}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13531}","{""id"": 13531}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13532}","{""id"": 13532}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13533}","{""id"": 13533}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13534}","{""id"": 13534}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13535}","{""id"": 13535}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13536}","{""id"": 13536}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13537}","{""id"": 13537}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13538}","{""id"": 13538}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13539}","{""id"": 13539}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13540}","{""id"": 13540}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13541}","{""id"": 13541}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13542}","{""id"": 13542}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13543}","{""id"": 13543}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13544}","{""id"": 13544}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13545}","{""id"": 13545}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13546}","{""id"": 13546}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13547}","{""id"": 13547}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13548}","{""id"": 13548}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13549}","{""id"": 13549}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13550}","{""id"": 13550}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13551}","{""id"": 13551}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13552}","{""id"": 13552}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13553}","{""id"": 13553}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13554}","{""id"": 13554}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13555}","{""id"": 13555}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13556}","{""id"": 13556}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13557}","{""id"": 13557}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13558}","{""id"": 13558}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13559}","{""id"": 13559}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13560}","{""id"": 13560}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13561}","{""id"": 13561}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13562}","{""id"": 13562}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13563}","{""id"": 13563}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13564}","{""id"": 13564}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13565}","{""id"": 13565}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13566}","{""id"": 13566}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13567}","{""id"": 13567}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13568}","{""id"": 13568}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13569}","{""id"": 13569}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13570}","{""id"": 13570}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13571}","{""id"": 13571}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13572}","{""id"": 13572}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13573}","{""id"": 13573}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13574}","{""id"": 13574}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13575}","{""id"": 13575}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13576}","{""id"": 13576}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13577}","{""id"": 13577}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13578}","{""id"": 13578}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13579}","{""id"": 13579}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13580}","{""id"": 13580}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13581}","{""id"": 13581}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13582}","{""id"": 13582}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13583}","{""id"": 13583}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13584}","{""id"": 13584}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13585}","{""id"": 13585}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13586}","{""id"": 13586}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13587}","{""id"": 13587}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13588}","{""id"": 13588}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13589}","{""id"": 13589}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13590}","{""id"": 13590}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13591}","{""id"": 13591}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13592}","{""id"": 13592}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13593}","{""id"": 13593}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13594}","{""id"": 13594}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13595}","{""id"": 13595}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13596}","{""id"": 13596}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13597}","{""id"": 13597}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13598}","{""id"": 13598}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13599}","{""id"": 13599}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13600}","{""id"": 13600}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13601}","{""id"": 13601}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13602}","{""id"": 13602}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13603}","{""id"": 13603}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13604}","{""id"": 13604}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13605}","{""id"": 13605}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13606}","{""id"": 13606}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13607}","{""id"": 13607}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13608}","{""id"": 13608}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13609}","{""id"": 13609}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13610}","{""id"": 13610}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13611}","{""id"": 13611}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13612}","{""id"": 13612}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13613}","{""id"": 13613}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13614}","{""id"": 13614}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13615}","{""id"": 13615}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13616}","{""id"": 13616}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13617}","{""id"": 13617}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13618}","{""id"": 13618}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13619}","{""id"": 13619}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13620}","{""id"": 13620}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13621}","{""id"": 13621}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13622}","{""id"": 13622}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13623}","{""id"": 13623}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13624}","{""id"": 13624}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13625}","{""id"": 13625}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13626}","{""id"": 13626}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13627}","{""id"": 13627}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13628}","{""id"": 13628}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13629}","{""id"": 13629}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13630}","{""id"": 13630}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13631}","{""id"": 13631}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13632}","{""id"": 13632}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13633}","{""id"": 13633}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13634}","{""id"": 13634}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13635}","{""id"": 13635}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13636}","{""id"": 13636}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13637}","{""id"": 13637}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13638}","{""id"": 13638}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13639}","{""id"": 13639}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13640}","{""id"": 13640}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13641}","{""id"": 13641}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13642}","{""id"": 13642}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13643}","{""id"": 13643}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13644}","{""id"": 13644}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13645}","{""id"": 13645}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13646}","{""id"": 13646}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13647}","{""id"": 13647}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13648}","{""id"": 13648}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13649}","{""id"": 13649}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13650}","{""id"": 13650}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13651}","{""id"": 13651}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13652}","{""id"": 13652}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13653}","{""id"": 13653}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13654}","{""id"": 13654}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13655}","{""id"": 13655}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13656}","{""id"": 13656}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13657}","{""id"": 13657}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13658}","{""id"": 13658}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13659}","{""id"": 13659}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
role_permissions,"{""id"": 13660}","{""id"": 13660}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,False,,
